filename,code_token_count,input_token_count_with_special,exceeds_510
slice_CWE191_53-CWE191_Integer_Underflow__int_listen_socket_multiply_1.c,203,205,False
slice_CWE191_53-CWE191_Integer_Underflow__int_listen_socket_postdec_1.c,190,192,False
slice_CWE191_53-CWE191_Integer_Underflow__int_listen_socket_predec_1.c,190,192,False
slice_CWE191_53-CWE191_Integer_Underflow__int_listen_socket_sub_1.c,178,180,False
slice_CWE191_53-CWE191_Integer_Underflow__short_fscanf_multiply_1.c,161,163,False
slice_CWE191_53-CWE191_Integer_Underflow__short_fscanf_postdec_1.c,148,150,False
slice_CWE191_53-CWE191_Integer_Underflow__short_fscanf_predec_1.c,148,150,False
slice_CWE191_53-CWE191_Integer_Underflow__short_fscanf_sub_1.c,136,138,False
slice_CWE191_53-CWE191_Integer_Underflow__unsigned_int_fscanf_postdec_1.c,156,158,False
slice_CWE191_53-CWE191_Integer_Underflow__unsigned_int_fscanf_predec_1.c,156,158,False
slice_CWE191_53-CWE191_Integer_Underflow__unsigned_int_fscanf_sub_1.c,144,146,False
slice_CWE191_54-CWE191_Integer_Underflow__char_fscanf_multiply_1.c,195,197,False
slice_CWE191_54-CWE191_Integer_Underflow__char_fscanf_postdec_1.c,181,183,False
slice_CWE191_54-CWE191_Integer_Underflow__char_fscanf_predec_1.c,181,183,False
slice_CWE191_54-CWE191_Integer_Underflow__char_fscanf_sub_1.c,168,170,False
slice_CWE191_54-CWE191_Integer_Underflow__int64_t_fscanf_multiply_1.c,213,215,False
slice_CWE191_54-CWE191_Integer_Underflow__int64_t_fscanf_postdec_1.c,199,201,False
slice_CWE191_54-CWE191_Integer_Underflow__int64_t_fscanf_predec_1.c,199,201,False
slice_CWE191_54-CWE191_Integer_Underflow__int64_t_fscanf_sub_1.c,186,188,False
slice_CWE191_54-CWE191_Integer_Underflow__int_connect_socket_multiply_1.c,232,234,False
slice_CWE191_54-CWE191_Integer_Underflow__int_connect_socket_postdec_1.c,218,220,False
slice_CWE191_54-CWE191_Integer_Underflow__int_connect_socket_predec_1.c,218,220,False
slice_CWE191_54-CWE191_Integer_Underflow__int_connect_socket_sub_1.c,205,207,False
slice_CWE191_54-CWE191_Integer_Underflow__int_fgets_multiply_1.c,221,223,False
slice_CWE191_54-CWE191_Integer_Underflow__int_fgets_postdec_1.c,207,209,False
slice_CWE191_54-CWE191_Integer_Underflow__int_fgets_predec_1.c,207,209,False
slice_CWE191_54-CWE191_Integer_Underflow__int_fgets_sub_1.c,194,196,False
slice_CWE191_54-CWE191_Integer_Underflow__int_fscanf_multiply_1.c,193,195,False
slice_CWE191_54-CWE191_Integer_Underflow__int_fscanf_postdec_1.c,179,181,False
slice_CWE191_54-CWE191_Integer_Underflow__int_fscanf_predec_1.c,179,181,False
slice_CWE191_54-CWE191_Integer_Underflow__int_fscanf_sub_1.c,166,168,False
slice_CWE191_54-CWE191_Integer_Underflow__int_listen_socket_multiply_1.c,236,238,False
slice_CWE191_54-CWE191_Integer_Underflow__int_listen_socket_postdec_1.c,222,224,False
slice_CWE191_54-CWE191_Integer_Underflow__int_listen_socket_predec_1.c,222,224,False
slice_CWE191_54-CWE191_Integer_Underflow__int_listen_socket_sub_1.c,209,211,False
slice_CWE191_54-CWE191_Integer_Underflow__short_fscanf_multiply_1.c,193,195,False
slice_CWE191_54-CWE191_Integer_Underflow__short_fscanf_postdec_1.c,179,181,False
slice_CWE191_54-CWE191_Integer_Underflow__short_fscanf_predec_1.c,179,181,False
slice_CWE191_54-CWE191_Integer_Underflow__short_fscanf_sub_1.c,166,168,False
slice_CWE191_54-CWE191_Integer_Underflow__unsigned_int_fscanf_postdec_1.c,189,191,False
slice_CWE191_54-CWE191_Integer_Underflow__unsigned_int_fscanf_predec_1.c,189,191,False
slice_CWE191_54-CWE191_Integer_Underflow__unsigned_int_fscanf_sub_1.c,176,178,False
slice_CWE191_61-CWE191_Integer_Underflow__char_fscanf_multiply_1.c,107,109,False
slice_CWE191_61-CWE191_Integer_Underflow__char_fscanf_postdec_1.c,96,98,False
slice_CWE191_61-CWE191_Integer_Underflow__char_fscanf_predec_1.c,96,98,False
slice_CWE191_61-CWE191_Integer_Underflow__char_fscanf_sub_1.c,86,88,False
slice_CWE191_61-CWE191_Integer_Underflow__int64_t_fscanf_multiply_1.c,116,118,False
slice_CWE191_61-CWE191_Integer_Underflow__int64_t_fscanf_postdec_1.c,105,107,False
slice_CWE191_61-CWE191_Integer_Underflow__int64_t_fscanf_predec_1.c,105,107,False
slice_CWE191_61-CWE191_Integer_Underflow__int64_t_fscanf_sub_1.c,95,97,False
slice_CWE191_61-CWE191_Integer_Underflow__int_connect_socket_multiply_1.c,144,146,False
slice_CWE191_61-CWE191_Integer_Underflow__int_connect_socket_postdec_1.c,133,135,False
slice_CWE191_61-CWE191_Integer_Underflow__int_connect_socket_predec_1.c,133,135,False
slice_CWE191_61-CWE191_Integer_Underflow__int_connect_socket_sub_1.c,123,125,False
slice_CWE191_61-CWE191_Integer_Underflow__int_fgets_multiply_1.c,136,138,False
slice_CWE191_61-CWE191_Integer_Underflow__int_fgets_postdec_1.c,125,127,False
slice_CWE191_61-CWE191_Integer_Underflow__int_fgets_predec_1.c,125,127,False
slice_CWE191_61-CWE191_Integer_Underflow__int_fgets_sub_1.c,115,117,False
slice_CWE191_61-CWE191_Integer_Underflow__int_fscanf_multiply_1.c,105,107,False
slice_CWE191_61-CWE191_Integer_Underflow__int_fscanf_postdec_1.c,94,96,False
slice_CWE191_61-CWE191_Integer_Underflow__int_fscanf_predec_1.c,94,96,False
slice_CWE191_61-CWE191_Integer_Underflow__int_fscanf_sub_1.c,84,86,False
slice_CWE191_61-CWE191_Integer_Underflow__int_listen_socket_multiply_1.c,145,147,False
slice_CWE191_61-CWE191_Integer_Underflow__int_listen_socket_postdec_1.c,134,136,False
slice_CWE191_61-CWE191_Integer_Underflow__int_listen_socket_predec_1.c,134,136,False
slice_CWE191_61-CWE191_Integer_Underflow__int_listen_socket_sub_1.c,124,126,False
slice_CWE191_61-CWE191_Integer_Underflow__short_fscanf_multiply_1.c,105,107,False
slice_CWE191_61-CWE191_Integer_Underflow__short_fscanf_postdec_1.c,94,96,False
slice_CWE191_61-CWE191_Integer_Underflow__short_fscanf_predec_1.c,94,96,False
slice_CWE191_61-CWE191_Integer_Underflow__short_fscanf_sub_1.c,84,86,False
slice_CWE191_61-CWE191_Integer_Underflow__unsigned_int_fscanf_postdec_1.c,98,100,False
slice_CWE191_61-CWE191_Integer_Underflow__unsigned_int_fscanf_predec_1.c,98,100,False
slice_CWE191_61-CWE191_Integer_Underflow__unsigned_int_fscanf_sub_1.c,88,90,False
slice_CWE191_62-CWE191_Integer_Underflow__char_fscanf_multiply_1.c,67,69,False
slice_CWE191_62-CWE191_Integer_Underflow__char_fscanf_sub_1.c,48,50,False
slice_CWE191_62-CWE191_Integer_Underflow__int64_t_fscanf_multiply_1.c,73,75,False
slice_CWE191_62-CWE191_Integer_Underflow__int64_t_fscanf_sub_1.c,54,56,False
slice_CWE191_62-CWE191_Integer_Underflow__int_connect_socket_multiply_1.c,104,106,False
slice_CWE191_62-CWE191_Integer_Underflow__int_connect_socket_sub_1.c,85,87,False
slice_CWE191_62-CWE191_Integer_Underflow__int_fgets_multiply_1.c,97,99,False
slice_CWE191_62-CWE191_Integer_Underflow__int_fgets_sub_1.c,78,80,False
slice_CWE191_62-CWE191_Integer_Underflow__int_fscanf_multiply_1.c,65,67,False
slice_CWE191_62-CWE191_Integer_Underflow__int_fscanf_sub_1.c,46,48,False
slice_CWE191_62-CWE191_Integer_Underflow__int_listen_socket_multiply_1.c,104,106,False
slice_CWE191_62-CWE191_Integer_Underflow__int_listen_socket_sub_1.c,85,87,False
slice_CWE191_62-CWE191_Integer_Underflow__short_fscanf_multiply_1.c,65,67,False
slice_CWE191_62-CWE191_Integer_Underflow__short_fscanf_sub_1.c,46,48,False
slice_CWE191_62-CWE191_Integer_Underflow__unsigned_int_fscanf_sub_1.c,48,50,False
slice_CWE191_63-CWE191_Integer_Underflow__char_fscanf_multiply_1.c,110,112,False
slice_CWE191_63-CWE191_Integer_Underflow__char_fscanf_postdec_1.c,99,101,False
slice_CWE191_63-CWE191_Integer_Underflow__char_fscanf_predec_1.c,99,101,False
slice_CWE191_63-CWE191_Integer_Underflow__char_fscanf_sub_1.c,89,91,False
slice_CWE191_63-CWE191_Integer_Underflow__int64_t_fscanf_multiply_1.c,122,124,False
slice_CWE191_63-CWE191_Integer_Underflow__int64_t_fscanf_postdec_1.c,111,113,False
slice_CWE191_63-CWE191_Integer_Underflow__int64_t_fscanf_predec_1.c,111,113,False
slice_CWE191_63-CWE191_Integer_Underflow__int64_t_fscanf_sub_1.c,101,103,False
slice_CWE191_63-CWE191_Integer_Underflow__int_connect_socket_multiply_1.c,147,149,False
slice_CWE191_63-CWE191_Integer_Underflow__int_connect_socket_postdec_1.c,136,138,False
slice_CWE191_63-CWE191_Integer_Underflow__int_connect_socket_predec_1.c,136,138,False
slice_CWE191_63-CWE191_Integer_Underflow__int_connect_socket_sub_1.c,126,128,False
slice_CWE191_63-CWE191_Integer_Underflow__int_fgets_multiply_1.c,139,141,False
slice_CWE191_63-CWE191_Integer_Underflow__int_fgets_postdec_1.c,128,130,False
slice_CWE191_63-CWE191_Integer_Underflow__int_fgets_predec_1.c,128,130,False
slice_CWE191_63-CWE191_Integer_Underflow__int_fgets_sub_1.c,118,120,False
slice_CWE191_63-CWE191_Integer_Underflow__int_fscanf_multiply_1.c,108,110,False
slice_CWE191_63-CWE191_Integer_Underflow__int_fscanf_postdec_1.c,97,99,False
slice_CWE191_63-CWE191_Integer_Underflow__int_fscanf_predec_1.c,97,99,False
slice_CWE191_63-CWE191_Integer_Underflow__int_fscanf_sub_1.c,87,89,False
slice_CWE191_63-CWE191_Integer_Underflow__int_listen_socket_multiply_1.c,148,150,False
slice_CWE191_63-CWE191_Integer_Underflow__int_listen_socket_postdec_1.c,137,139,False
slice_CWE191_63-CWE191_Integer_Underflow__int_listen_socket_predec_1.c,137,139,False
slice_CWE191_63-CWE191_Integer_Underflow__int_listen_socket_sub_1.c,127,129,False
slice_CWE191_63-CWE191_Integer_Underflow__short_fscanf_multiply_1.c,108,110,False
slice_CWE191_63-CWE191_Integer_Underflow__short_fscanf_postdec_1.c,97,99,False
slice_CWE191_63-CWE191_Integer_Underflow__short_fscanf_predec_1.c,97,99,False
slice_CWE191_63-CWE191_Integer_Underflow__short_fscanf_sub_1.c,87,89,False
slice_CWE191_63-CWE191_Integer_Underflow__unsigned_int_fscanf_postdec_1.c,102,104,False
slice_CWE191_63-CWE191_Integer_Underflow__unsigned_int_fscanf_predec_1.c,102,104,False
slice_CWE191_63-CWE191_Integer_Underflow__unsigned_int_fscanf_sub_1.c,92,94,False
slice_CWE191_64-CWE191_Integer_Underflow__char_fscanf_multiply_1.c,110,112,False
slice_CWE191_64-CWE191_Integer_Underflow__char_fscanf_postdec_1.c,99,101,False
slice_CWE191_64-CWE191_Integer_Underflow__char_fscanf_predec_1.c,99,101,False
slice_CWE191_64-CWE191_Integer_Underflow__char_fscanf_sub_1.c,89,91,False
slice_CWE191_64-CWE191_Integer_Underflow__int64_t_fscanf_multiply_1.c,122,124,False
slice_CWE191_64-CWE191_Integer_Underflow__int64_t_fscanf_postdec_1.c,111,113,False
slice_CWE191_64-CWE191_Integer_Underflow__int64_t_fscanf_predec_1.c,111,113,False
slice_CWE191_64-CWE191_Integer_Underflow__int64_t_fscanf_sub_1.c,101,103,False
slice_CWE191_64-CWE191_Integer_Underflow__int_connect_socket_multiply_1.c,147,149,False
slice_CWE191_64-CWE191_Integer_Underflow__int_connect_socket_postdec_1.c,136,138,False
slice_CWE191_64-CWE191_Integer_Underflow__int_connect_socket_predec_1.c,136,138,False
slice_CWE191_64-CWE191_Integer_Underflow__int_connect_socket_sub_1.c,126,128,False
slice_CWE191_64-CWE191_Integer_Underflow__int_fgets_multiply_1.c,139,141,False
slice_CWE191_64-CWE191_Integer_Underflow__int_fgets_postdec_1.c,128,130,False
slice_CWE191_64-CWE191_Integer_Underflow__int_fgets_predec_1.c,128,130,False
slice_CWE191_64-CWE191_Integer_Underflow__int_fgets_sub_1.c,118,120,False
slice_CWE191_64-CWE191_Integer_Underflow__int_fscanf_multiply_1.c,108,110,False
slice_CWE191_64-CWE191_Integer_Underflow__int_fscanf_postdec_1.c,97,99,False
slice_CWE191_64-CWE191_Integer_Underflow__int_fscanf_predec_1.c,97,99,False
slice_CWE191_64-CWE191_Integer_Underflow__int_fscanf_sub_1.c,87,89,False
slice_CWE191_64-CWE191_Integer_Underflow__int_listen_socket_multiply_1.c,148,150,False
slice_CWE191_64-CWE191_Integer_Underflow__int_listen_socket_postdec_1.c,137,139,False
slice_CWE191_64-CWE191_Integer_Underflow__int_listen_socket_predec_1.c,137,139,False
slice_CWE191_64-CWE191_Integer_Underflow__int_listen_socket_sub_1.c,127,129,False
slice_CWE191_64-CWE191_Integer_Underflow__short_fscanf_multiply_1.c,108,110,False
slice_CWE191_64-CWE191_Integer_Underflow__short_fscanf_postdec_1.c,97,99,False
slice_CWE191_64-CWE191_Integer_Underflow__short_fscanf_predec_1.c,97,99,False
slice_CWE191_64-CWE191_Integer_Underflow__short_fscanf_sub_1.c,87,89,False
slice_CWE191_64-CWE191_Integer_Underflow__unsigned_int_fscanf_postdec_1.c,102,104,False
slice_CWE191_64-CWE191_Integer_Underflow__unsigned_int_fscanf_predec_1.c,102,104,False
slice_CWE191_64-CWE191_Integer_Underflow__unsigned_int_fscanf_sub_1.c,92,94,False
slice_CWE191_65-CWE191_Integer_Underflow__char_fscanf_multiply_1.c,76,78,False
slice_CWE191_65-CWE191_Integer_Underflow__char_fscanf_postdec_1.c,66,68,False
slice_CWE191_65-CWE191_Integer_Underflow__char_fscanf_predec_1.c,66,68,False
slice_CWE191_65-CWE191_Integer_Underflow__char_fscanf_sub_1.c,57,59,False
slice_CWE191_65-CWE191_Integer_Underflow__int64_t_fscanf_multiply_1.c,82,84,False
slice_CWE191_65-CWE191_Integer_Underflow__int64_t_fscanf_postdec_1.c,72,74,False
slice_CWE191_65-CWE191_Integer_Underflow__int64_t_fscanf_predec_1.c,72,74,False
slice_CWE191_65-CWE191_Integer_Underflow__int64_t_fscanf_sub_1.c,63,65,False
slice_CWE191_65-CWE191_Integer_Underflow__int_connect_socket_multiply_1.c,113,115,False
slice_CWE191_65-CWE191_Integer_Underflow__int_connect_socket_postdec_1.c,103,105,False
slice_CWE191_65-CWE191_Integer_Underflow__int_connect_socket_predec_1.c,103,105,False
slice_CWE191_65-CWE191_Integer_Underflow__int_connect_socket_sub_1.c,94,96,False
slice_CWE191_65-CWE191_Integer_Underflow__int_fgets_multiply_1.c,106,108,False
slice_CWE191_65-CWE191_Integer_Underflow__int_fgets_postdec_1.c,96,98,False
slice_CWE191_65-CWE191_Integer_Underflow__int_fgets_predec_1.c,96,98,False
slice_CWE191_65-CWE191_Integer_Underflow__int_fgets_sub_1.c,87,89,False
slice_CWE191_65-CWE191_Integer_Underflow__int_fscanf_multiply_1.c,74,76,False
slice_CWE191_65-CWE191_Integer_Underflow__int_fscanf_postdec_1.c,64,66,False
slice_CWE191_65-CWE191_Integer_Underflow__int_fscanf_predec_1.c,64,66,False
slice_CWE191_65-CWE191_Integer_Underflow__int_fscanf_sub_1.c,55,57,False
slice_CWE191_65-CWE191_Integer_Underflow__int_listen_socket_multiply_1.c,113,115,False
slice_CWE191_65-CWE191_Integer_Underflow__int_listen_socket_postdec_1.c,103,105,False
slice_CWE191_65-CWE191_Integer_Underflow__int_listen_socket_predec_1.c,103,105,False
slice_CWE191_65-CWE191_Integer_Underflow__int_listen_socket_sub_1.c,94,96,False
slice_CWE191_65-CWE191_Integer_Underflow__short_fscanf_multiply_1.c,74,76,False
slice_CWE191_65-CWE191_Integer_Underflow__short_fscanf_postdec_1.c,64,66,False
slice_CWE191_65-CWE191_Integer_Underflow__short_fscanf_predec_1.c,64,66,False
slice_CWE191_65-CWE191_Integer_Underflow__short_fscanf_sub_1.c,55,57,False
slice_CWE191_65-CWE191_Integer_Underflow__unsigned_int_fscanf_postdec_1.c,66,68,False
slice_CWE191_65-CWE191_Integer_Underflow__unsigned_int_fscanf_predec_1.c,66,68,False
slice_CWE191_65-CWE191_Integer_Underflow__unsigned_int_fscanf_sub_1.c,57,59,False
slice_CWE191_66-CWE191_Integer_Underflow__char_fscanf_multiply_1.c,124,126,False
slice_CWE191_66-CWE191_Integer_Underflow__char_fscanf_postdec_1.c,113,115,False
slice_CWE191_66-CWE191_Integer_Underflow__char_fscanf_predec_1.c,113,115,False
slice_CWE191_66-CWE191_Integer_Underflow__char_fscanf_sub_1.c,103,105,False
slice_CWE191_66-CWE191_Integer_Underflow__int64_t_fscanf_multiply_1.c,136,138,False
slice_CWE191_66-CWE191_Integer_Underflow__int64_t_fscanf_postdec_1.c,125,127,False
slice_CWE191_66-CWE191_Integer_Underflow__int64_t_fscanf_predec_1.c,125,127,False
slice_CWE191_66-CWE191_Integer_Underflow__int64_t_fscanf_sub_1.c,115,117,False
slice_CWE191_66-CWE191_Integer_Underflow__int_connect_socket_multiply_1.c,161,163,False
slice_CWE191_66-CWE191_Integer_Underflow__int_connect_socket_postdec_1.c,150,152,False
slice_CWE191_66-CWE191_Integer_Underflow__int_connect_socket_predec_1.c,150,152,False
slice_CWE191_66-CWE191_Integer_Underflow__int_connect_socket_sub_1.c,140,142,False
slice_CWE191_66-CWE191_Integer_Underflow__int_fgets_multiply_1.c,153,155,False
slice_CWE191_66-CWE191_Integer_Underflow__int_fgets_postdec_1.c,142,144,False
slice_CWE191_66-CWE191_Integer_Underflow__int_fgets_predec_1.c,142,144,False
slice_CWE191_66-CWE191_Integer_Underflow__int_fgets_sub_1.c,132,134,False
slice_CWE191_66-CWE191_Integer_Underflow__int_fscanf_multiply_1.c,122,124,False
slice_CWE191_66-CWE191_Integer_Underflow__int_fscanf_postdec_1.c,111,113,False
slice_CWE191_66-CWE191_Integer_Underflow__int_fscanf_predec_1.c,111,113,False
slice_CWE191_66-CWE191_Integer_Underflow__int_fscanf_sub_1.c,101,103,False
slice_CWE191_66-CWE191_Integer_Underflow__int_listen_socket_multiply_1.c,162,164,False
slice_CWE191_66-CWE191_Integer_Underflow__int_listen_socket_postdec_1.c,151,153,False
slice_CWE191_66-CWE191_Integer_Underflow__int_listen_socket_predec_1.c,151,153,False
slice_CWE191_66-CWE191_Integer_Underflow__int_listen_socket_sub_1.c,141,143,False
slice_CWE191_66-CWE191_Integer_Underflow__short_fscanf_multiply_1.c,122,124,False
slice_CWE191_66-CWE191_Integer_Underflow__short_fscanf_postdec_1.c,111,113,False
slice_CWE191_66-CWE191_Integer_Underflow__short_fscanf_predec_1.c,111,113,False
slice_CWE191_66-CWE191_Integer_Underflow__short_fscanf_sub_1.c,101,103,False
slice_CWE191_66-CWE191_Integer_Underflow__unsigned_int_fscanf_postdec_1.c,116,118,False
slice_CWE191_66-CWE191_Integer_Underflow__unsigned_int_fscanf_predec_1.c,116,118,False
slice_CWE191_66-CWE191_Integer_Underflow__unsigned_int_fscanf_sub_1.c,106,108,False
slice_CWE191_83-CWE191_Integer_Underflow__char_fscanf_multiply_1.c,71,73,False
slice_CWE191_83-CWE191_Integer_Underflow__char_fscanf_sub_1.c,52,54,False
slice_CWE191_83-CWE191_Integer_Underflow__int64_t_fscanf_multiply_1.c,77,79,False
slice_CWE191_83-CWE191_Integer_Underflow__int64_t_fscanf_sub_1.c,58,60,False
slice_CWE191_83-CWE191_Integer_Underflow__int_connect_socket_multiply_1.c,108,110,False
slice_CWE191_83-CWE191_Integer_Underflow__int_connect_socket_sub_1.c,89,91,False
slice_CWE191_83-CWE191_Integer_Underflow__int_fgets_multiply_1.c,101,103,False
slice_CWE191_83-CWE191_Integer_Underflow__int_fgets_sub_1.c,82,84,False
slice_CWE191_83-CWE191_Integer_Underflow__int_fscanf_multiply_1.c,69,71,False
slice_CWE191_83-CWE191_Integer_Underflow__int_fscanf_sub_1.c,50,52,False
slice_CWE191_83-CWE191_Integer_Underflow__int_listen_socket_multiply_1.c,108,110,False
slice_CWE191_83-CWE191_Integer_Underflow__int_listen_socket_sub_1.c,89,91,False
slice_CWE191_83-CWE191_Integer_Underflow__short_fscanf_multiply_1.c,69,71,False
slice_CWE191_83-CWE191_Integer_Underflow__short_fscanf_sub_1.c,50,52,False
slice_CWE191_83-CWE191_Integer_Underflow__unsigned_int_fscanf_sub_1.c,52,54,False
slice_CWE415_01-CWE415_Double_Free__malloc_free_char_1.c,35,37,False
slice_CWE415_01-CWE415_Double_Free__malloc_free_char_2.c,27,29,False
slice_CWE415_01-CWE415_Double_Free__malloc_free_int64_t_1.c,41,43,False
slice_CWE415_01-CWE415_Double_Free__malloc_free_int64_t_2.c,33,35,False
slice_CWE415_01-CWE415_Double_Free__malloc_free_int_1.c,35,37,False
slice_CWE415_01-CWE415_Double_Free__malloc_free_int_2.c,27,29,False
slice_CWE415_01-CWE415_Double_Free__malloc_free_long_1.c,35,37,False
slice_CWE415_01-CWE415_Double_Free__malloc_free_long_2.c,27,29,False
slice_CWE415_01-CWE415_Double_Free__malloc_free_struct_1.c,41,43,False
slice_CWE415_01-CWE415_Double_Free__malloc_free_struct_2.c,33,35,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_char_1.c,27,29,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_char_2.c,19,21,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_class_1.c,30,32,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_class_2.c,22,24,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_int64_t_1.c,30,32,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_int64_t_2.c,22,24,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_int_1.c,27,29,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_int_2.c,19,21,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_long_1.c,27,29,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_long_2.c,19,21,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_struct_1.c,30,32,False
slice_CWE415_01-CWE415_Double_Free__new_delete_array_struct_2.c,22,24,False
slice_CWE415_01-CWE415_Double_Free__new_delete_char_1.c,23,25,False
slice_CWE415_01-CWE415_Double_Free__new_delete_char_2.c,16,18,False
slice_CWE415_01-CWE415_Double_Free__new_delete_class_1.c,26,28,False
slice_CWE415_01-CWE415_Double_Free__new_delete_class_2.c,19,21,False
slice_CWE415_01-CWE415_Double_Free__new_delete_int64_t_1.c,26,28,False
slice_CWE415_01-CWE415_Double_Free__new_delete_int64_t_2.c,19,21,False
slice_CWE415_01-CWE415_Double_Free__new_delete_int_1.c,23,25,False
slice_CWE415_01-CWE415_Double_Free__new_delete_int_2.c,16,18,False
slice_CWE415_01-CWE415_Double_Free__new_delete_long_1.c,23,25,False
slice_CWE415_01-CWE415_Double_Free__new_delete_long_2.c,16,18,False
slice_CWE415_01-CWE415_Double_Free__new_delete_struct_1.c,26,28,False
slice_CWE415_01-CWE415_Double_Free__new_delete_struct_2.c,19,21,False
slice_CWE415_02-CWE415_Double_Free__malloc_free_char_1.c,47,49,False
slice_CWE415_02-CWE415_Double_Free__malloc_free_char_2.c,35,37,False
slice_CWE415_02-CWE415_Double_Free__malloc_free_int64_t_1.c,53,55,False
slice_CWE415_02-CWE415_Double_Free__malloc_free_int64_t_2.c,41,43,False
slice_CWE415_02-CWE415_Double_Free__malloc_free_int_1.c,47,49,False
slice_CWE415_02-CWE415_Double_Free__malloc_free_int_2.c,35,37,False
slice_CWE415_02-CWE415_Double_Free__malloc_free_long_1.c,47,49,False
slice_CWE415_02-CWE415_Double_Free__malloc_free_long_2.c,35,37,False
slice_CWE415_02-CWE415_Double_Free__malloc_free_struct_1.c,53,55,False
slice_CWE415_02-CWE415_Double_Free__malloc_free_struct_2.c,41,43,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_char_1.c,39,41,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_char_2.c,27,29,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_class_1.c,42,44,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_class_2.c,30,32,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_int64_t_1.c,42,44,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_int64_t_2.c,30,32,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_int_1.c,39,41,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_int_2.c,27,29,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_long_1.c,39,41,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_long_2.c,27,29,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_struct_1.c,42,44,False
slice_CWE415_02-CWE415_Double_Free__new_delete_array_struct_2.c,30,32,False
slice_CWE415_02-CWE415_Double_Free__new_delete_char_1.c,35,37,False
slice_CWE415_02-CWE415_Double_Free__new_delete_char_2.c,24,26,False
slice_CWE415_02-CWE415_Double_Free__new_delete_class_1.c,38,40,False
slice_CWE415_02-CWE415_Double_Free__new_delete_class_2.c,27,29,False
slice_CWE415_02-CWE415_Double_Free__new_delete_int64_t_1.c,38,40,False
slice_CWE415_02-CWE415_Double_Free__new_delete_int64_t_2.c,27,29,False
slice_CWE415_02-CWE415_Double_Free__new_delete_int_1.c,35,37,False
slice_CWE415_02-CWE415_Double_Free__new_delete_int_2.c,24,26,False
slice_CWE415_02-CWE415_Double_Free__new_delete_long_1.c,35,37,False
slice_CWE415_02-CWE415_Double_Free__new_delete_long_2.c,24,26,False
slice_CWE415_02-CWE415_Double_Free__new_delete_struct_1.c,38,40,False
slice_CWE415_02-CWE415_Double_Free__new_delete_struct_2.c,27,29,False
slice_CWE415_03-CWE415_Double_Free__malloc_free_char_1.c,47,49,False
slice_CWE415_03-CWE415_Double_Free__malloc_free_char_2.c,35,37,False
slice_CWE415_03-CWE415_Double_Free__malloc_free_int64_t_1.c,53,55,False
slice_CWE415_03-CWE415_Double_Free__malloc_free_int64_t_2.c,41,43,False
slice_CWE415_03-CWE415_Double_Free__malloc_free_int_1.c,47,49,False
slice_CWE415_03-CWE415_Double_Free__malloc_free_int_2.c,35,37,False
slice_CWE415_03-CWE415_Double_Free__malloc_free_long_1.c,47,49,False
slice_CWE415_03-CWE415_Double_Free__malloc_free_long_2.c,35,37,False
slice_CWE415_03-CWE415_Double_Free__malloc_free_struct_1.c,53,55,False
slice_CWE415_03-CWE415_Double_Free__malloc_free_struct_2.c,41,43,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_char_1.c,39,41,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_char_2.c,27,29,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_class_1.c,42,44,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_class_2.c,30,32,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_int64_t_1.c,42,44,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_int64_t_2.c,30,32,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_int_1.c,39,41,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_int_2.c,27,29,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_long_1.c,39,41,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_long_2.c,27,29,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_struct_1.c,42,44,False
slice_CWE415_03-CWE415_Double_Free__new_delete_array_struct_2.c,30,32,False
slice_CWE415_03-CWE415_Double_Free__new_delete_char_1.c,35,37,False
